Account ID,Rate_Plan,Billing Year,Billing Month,Billing Day,Amount
krp_jvrrcollege,krp-6mbps-80gb,2020,3,17,850
krp_jvrsubrahmanyam,krp-15mbps-ult,2021,10,16,650
krp_jvsmohan,krp_512kbps_Midnight,2020,12,27,550
krp_jvsmohan1,krp-10mbps-ult,2020,12,15,550
krp_jvsreddy,krp-3mbps-60gb,2021,6,19,0
krp_jykmurthy,krp_3mbps-60gb,2021,1,16,550
krp_jyothi,krp_512kbps_Midnight,2021,2,16,0
krp_jyothioil,krp-10mbps-45gb,2021,1,17,550
krp_jyothipharma,krp_512kbps_Midnight,2021,1,1,550
krp_jyreddy,krp-3mbps-60gb,2020,12,19,550
krp_kaarthik,krp-10mbps-150gb,2021,1,20,850
krp_kakhil,krp-3mbps-60gb,2020,12,1,550
krp_kakumar,krp-2mbps-night,2020,12,1,850
krp_kalakathakatan,krp-10mbps-ult,2019,11,27,550
krp_kalavakunta,krp-10mbps-150gb,2021,1,13,850
krp_kalavathamma,krp-10mbps-ult,2021,3,23,550
krp_kaliki,Krp-768Kbps-Night,1900,1,0,0
krp_kalvasrinu,krp-3mbps-60gb,2019,6,14,550
krp_kalvavenu,krp-10mbps-ult,2021,7,8,650
krp_kalyani,krp_512kbps_Midnight,2021,1,4,550
krp_kameer,krp_1mbps,2020,12,26,650
krp_kamireddy,krp_512kbps_Midnight,2021,1,1,550
krp_kamisetty,krp-10mbps-ult,2021,1,4,550
krp_kammili,krp-10mbps-ult,2020,12,30,550
krp_kanakam,Krp-20Mbps-UL-M,1970,1,1,0
krp_kanakambika,krp_1mbps_night,2021,1,13,850
krp_kanala,krp-15mbps-ult,2021,3,18,650
krp_kanand,krp_512kbps_Midnight,2020,6,22,550
krp_kanand1,krp-10mbps-90gb,2019,6,6,550
krp_kancharla,krp-10mbps-ult,2021,5,28,550
krp_kandeanand,krp-10mbps-ult,2020,9,15,550
krp_kandhukuri,krp-512Kbps-Night,2016,11,15,500
krp_kandregula,krp-10mbps-90gb,2021,1,15,550
krp_kandukuri,krp-10mbps-ult,2018,9,25,550
krp_kandur,krp_6mbps-80gb,2020,12,24,850
krp_kanilkumar,krp_512kbps_Midnight,2020,12,26,650
krp_kanthamma,krp-10mbps-ult,2021,11,3,550
krp_kanusha,krp-15mbps-ult,2020,12,25,650
krp_kappala,krp-10mbps-ult,2021,12,7,550
krp_karanam,krp-10mbps-ult,2021,1,7,550
krp_karanammurali,krp-10mbps-ult,2021,1,4,550
krp_kareembasha,krp-10mbps-ult,2021,3,12,550
krp_karimullas,Krp-10Mbps-UL-M,1970,1,1,0
krp_karnati,krp-10mbps-ult,2021,6,19,550
krp_karnatisai,krp-10mbps-ult,2021,1,4,850
krp_karthani,krp_512kbps_Midnight,2021,2,9,550
krp_karthikeswar,krp-20mbps-ult,2021,8,26,850
krp_karthikk,krp-10mbps-ult,2021,1,11,550
krp_karvifashions,krp-20mbps-ult,2021,1,1,850
krp_kasarlavenu,krp-10mbps-ult,2021,3,8,550
krp_kashok,krp-1mbps,2021,1,5,650
krp_katakam,krp-10mbps-120gb,2021,1,22,550
krp_katappa,krp-10mbps-90gb,2019,7,1,550
krp_katikam,krp-15mbps-ult,2021,1,1,650
krp_kbhargava,krp-10mbps-ult,2021,3,7,550
krp_kbmrao,krp-20mbps-ult,2019,12,28,850
krp_kbprakash,krp-10mbps-90gb,2021,1,4,550
krp_kbraju,krp_1mbps,2019,4,5,550
krp_kbreddy,krp-10mbps-ult,2020,12,20,550
krp_kbreddy1,krp-10mbps-ult,2020,12,26,550
krp_kbsairam,krp-10mbps-ult,2020,4,20,550
krp_kbschits,krp-10mbps-ult,2021,10,7,550
krp_kccanal,krp-10mbps-120gb,2019,12,22,650
krp_kccanal1,krp-10mbps-ult,2021,1,9,550
krp_kccrsection,krp-10mbps-ult,2021,1,19,550
krp_kchanakya,krp-10mbps-ult,2021,6,19,550
krp_kchandrahas,krp-10mbps-ult,2020,11,15,550
krp_kcmmaruti,krp-10mbps-ult,2020,12,26,550
krp_kcsekhar,krp_3mbps-40gb@250,2021,1,6,550
krp_kdccbank,krp_768Kbps,2021,1,1,550
krp_kdevid,krp-10mbps-ult,2020,12,18,550
krp_kdharani,krp-3mbps-60gb,2020,11,30,550
krp_kdinesh,Krp-15Mbps-UL-M,1970,1,1,0
krp_keerthimedical,krp-10mbps-ult,2020,3,6,550
krp_kempula,krp-10mbps-90gb,2021,1,5,550
krp_kennymanoj,krp-10mbps-ult,2021,2,9,550
krp_keramanji,krp-10mbps-ult,2021,12,7,550
krp_kewvinay,Krp-20Mbps-UL-M,1970,1,1,0
krp_kfahamad,krp-10mbps-ult,2021,1,3,550
krp_kfathima,krp-10mbps-ult,2021,1,10,550
krp_kgmaddaiah,krp-10mbps-ult,2020,12,1,550
krp_kgopal,krp-10mbps-ult,2020,12,25,550
krp_kgopalreddy,krp-10mbps-ult,2021,9,7,550
krp_kgovind,krp-10mbps-ult,2021,9,22,550
krp_kgreddy,krp-10mbps-ult,2021,6,7,550
krp_kgswamy,krp-10mbps-ult,2021,10,22,550
krp_khadar,Krp-512Kbps-Night,2015,1,6,0
krp_khalander,krp-15mbps-ult,2021,8,9,650
krp_khaleel,krp-512Kbps-Night,2021,4,1,0
krp_khareesh,krp-10mbps-ult,2021,9,25,550
krp_kharinath,krp_2mbps-30gb,2021,1,21,850
krp_kharish,krp-10mbps-90gb,2021,1,1,550
krp_kharsha,krp-10mbps-120gb,2021,1,1,650
krp_khatri,krp-10mbps-ult,2020,12,4,550
krp_khbabu,krp-10mbps-ult,2021,1,15,550
krp_khharanath,krp-15mbps-ult,2021,9,26,650
krp_khizar,krp-10mbps-ult,2019,8,25,550
krp_khkrishna,krp-10mbps-ult,2021,1,5,550
krp_khsundar,krp-512kbps-midnight,2018,7,11,0
krp_khuddus,krp-10mbps-ult,2021,1,15,550
krp_kinaracapital,krp-15mbps-ult,2021,1,19,1800
krp_kirankumar,Krp-512Kbps-Night,2016,10,13,1000
krp_kiranreddy,krp-20mbps-ult,2021,2,20,850
krp_kishore,Krp_1Mbps-Night,2019,10,3,550
krp_kitchen,krp-20mbps-ult,2021,1,14,850
krp_kjagadeesh,krp-3mbps-night,2020,1,27,550
krp_kjagannath,krp-10mbps-ult,2021,1,7,550
krp_kjawahar,krp-10mbps-120gb,2020,12,14,650
krp_kjbreddy,krp-20mbps-ult,2020,8,4,850
krp_kjcreddy,krp-20mbps-100gb,2020,12,23,550
krp_kjcreddy1,krp-20mbps-100gb,2020,12,23,550
krp_kjkumar,krp-10mbps-ult,2021,3,10,850
krp_kjmohan,krp_3mbps-60gb,2021,11,2,550
krp_kjmreddy,krp_2mbps-Night,2020,4,18,650
krp_kjmreddy3,Krp_1Mbps-Night,2020,12,28,550
krp_kjreddy,krp-10mbps-ult,2021,1,3,550
krp_kkaladhar,krp-10mbps-ult,2020,10,1,550
krp_kkarthik,krp_512kbps_Midnight,2018,8,15,0
krp_kkiran,krp-10mbps-ult,2020,6,4,550
krp_kkirankumar,krp-10mbps-ult,2021,6,4,550
krp_kkishore,krp-10mbps-ult,2021,9,11,550
krp_kkisrael,krp-10mbps-ult,2020,11,1,550
krp_kkmohan,krp-10mbps-ult,2020,10,30,550
krp_kkraghu,krp-10mbps-ult,2020,11,1,550
krp_kkumar,krp-10mbps-ult,2021,1,1,550
krp_kldeepak,krp-10mbps-ult,2020,8,20,550
krp_kldeepak1,krp-10mbps-ult,2020,6,20,550
krp_klsreedhar,krp-15mbps-ult,2021,4,3,650
krp_kmadan,krp-10mbps-ult,2021,3,23,550
krp_kmaddileti,krp-20mbps-ult,2021,9,1,850
krp_kmadhava,Krp-2mbps-Night,2021,1,5,550
krp_kmaheswara,krp-3mbps-60gb,2021,4,5,0
krp_kmaheswarareddy,Krp-10Mbps-UL-M,1970,1,1,0
krp_kmallikarjun,krp-20mbps-ult,2020,11,10,850
krp_kmckumar,krp-15mbps-ult,2020,12,19,650
krp_kmdshussain,krp_512kbps_Midnight,2021,1,23,550
krp_kmhbasha,krp-10mbps-ult,2020,6,8,550
krp_kmkishore,krp_1mbps-night,2021,1,9,850
krp_kmkumar,krp-10mbps-ult,2021,3,22,650
krp_kmohanrao,krp_3mbps-60gb,2021,10,25,0
krp_kmohanreddy,krp-20mbps-ult,2021,1,6,850
krp_kmpmarket,krp-10mbps-ult,2020,12,3,550
krp_kmreddy,krp-1mbps,2020,10,13,650
krp_kmsudhan,krp-15mbps-ult,2021,8,25,650
krp_kmukesh,krp-10mbps-ult,2021,1,18,550
krp_kmurali,Krp-1mbps-Night,2015,4,21,0
krp_kmuralidhar,krp-10mbps-ult,2021,6,17,550
krp_knagaraju,3mbps-40gb@250kbps,2021,1,7,550
krp_knagarjun,krp-10mbps-ult,2020,12,3,550
krp_knagendra,krp-10mbps-ult,2021,6,20,500
krp_knagesh,krp-10mbps-ult,2020,12,16,550
krp_knagireddy,krp-10mbps-ult,2021,1,7,550
krp_knarendra,krp-10mbps-ult,2021,7,20,550
krp_knaveen1,krp-10mbps-ult,2019,11,14,550
krp_knaveenkumar,krp-10mbps-ult,2018,12,28,550
krp_kncreddy,krp-10mbps-ult,2021,6,23,550
krp_kndheeraj,krp-10mbps-ult,2021,1,17,550
krp_knkishore,krp-10mbps-120gb,2021,12,20,850
krp_knltransport,krp-3mbps-40gb@250kbps,2021,1,22,550
krp_knrao,krp-10mbps-ult,2021,3,25,550
krp_knsreddy,KRP-3M50GB30D,2020,10,8,550
krp_knsrinivas,krp-10mbps-ult,2020,8,26,3000
krp_kodanda,krp-10mbps-ult,2020,12,21,550
krp_kodidala,krp-10mbps-ult,2020,12,1,550
krp_kogila,krp-10mbps-ult,2021,11,7,550
krp_kogoud,krp-10mbps-ult,2021,1,17,550
krp_koilkuntla,krp-10mbps-150gb,2020,6,28,1000
krp_koilkuntlabc,krp-10mbps-ult,2020,2,24,1000
krp_koilkuntlabs,krp-10mbps-ult,2020,2,24,1000
krp_kokila,krp-10mbps-ult,2021,1,1,550
krp_kollihari,krp-10mbps-ult,2021,11,5,550
krp_kolluri1,krp_3mbps-60gb,2021,1,10,550
krp_komerakiran,krp-15mbps-ult,2020,12,21,550
krp_kondababu,krp-10mbps-ult,2021,1,2,550
krp_kondaboina,krp-10mbps-ult,2020,2,8,550
krp_kondusuresh,krp-10mbps-ult,2019,12,17,550
krp_kondusuresh1,krp-10mbps-ult,2020,3,5,550
krp_kopparapu,krp-10mbps-ult,2021,5,3,550
krp_koppera,Krp-1mbps-Night,2021,1,15,550
krp_koppula,krp_1mbps_night,2020,12,26,550
krp_koteswar,krp_1mbps_night,2021,1,19,550
krp_koteswararao,Krp-512Kbps-Night,2018,4,13,550
krp_kousalya,krp-10mbps-ult,2021,1,16,550
krp_koushik,krp-10mbps-ult,2021,1,16,550
krp_koushikk,krp-10mbps-ult,2021,5,29,550
krp_kovvuru,krp-10mbps-ult,2021,11,21,550
krp_kowthalam,krp-10mbps-ult,2020,2,13,550
krp_kpardha,krp-10mbps-ult,2020,12,1,550
krp_kpartha,krp-10mbps-ult,2021,1,25,550
krp_kparuna,krp-15mbps-ult,2021,6,17,650
krp_kpavan,krp-10mbps-90gb,2020,12,18,550
krp_kpavankumar,10mbps-90gb,2020,10,30,550
krp_kpchand,krp-10mbps-ult,2021,1,6,550
krp_kpkalyan,krp-10mbps-ult,2020,12,6,550
krp_kpkumar,krp-10mbps-90gb,2021,1,3,550
krp_kpmanoj,krp_512kbps_Midnight,2019,7,12,550
krp_kprasad,krp_3mbps-60gb,2021,10,9,0
krp_kprashanth,krp-10mbps-ult,2019,8,29,550
krp_kprashanthi,krp-20mbps-ult,2021,4,19,850
krp_kpraveenkumar,krp-20mbps-ult,2021,3,6,850
krp_kpreddy,krp-1mbps,2021,1,17,550
krp_kpriyanka,krp-512kbps-midnight,2020,11,16,550
krp_kprrao,krp-15mbps-ult,2020,12,19,650
krp_kpsaradhi,krp-10mbps-ult,2021,7,7,550
krp_kpyadav,Krp-10Mbps-UL-M,1970,1,1,0
krp_kradhika,krp-15mbps-ult,2020,12,27,650
krp_kraghunath,krp-10mbps-90gb,2021,11,13,550
krp_krajareddy,krp-20mbps-ult,2021,5,28,850
krp_krajesh,krp-20mbps-ult,2020,12,29,850
krp_krajeswar,krp-5mbps-60gb,2018,1,27,0
krp_krajkumar,krp-10mbps-ult,2021,3,21,550
krp_krajya,Krp-15Mbps-UL-M,1970,1,1,0
krp_kramadevi,krp-15mbps-ult,2021,3,4,650
krp_kramaiah,krp_512kbps_Midnight,2020,12,14,550
krp_kramakanth,krp-10mbps-ult,2020,7,29,550
krp_krameshbabu,krp-512kbps-midnight,2021,7,7,0
krp_kramya,krp-10mbps-ult,2021,3,28,550
krp_kranga,krp-10mbps-ult,2021,11,19,550
krp_kranjith,krp-10mbps-ult,2021,3,24,550
krp_krantinanda,10mbps-90gb,2021,1,12,550
krp_kravindra,krp-15mbps-ult,2021,1,20,850
krp_kravindranath,10mbps-150gb,2020,12,27,550
krp_kraviteja,krp-3mbps-60gb,2021,4,20,0
krp_krchandra,krp-10mbps-ult,2021,1,8,550
krp_krishna,krp_512kbps_Midnight,2020,12,26,850
krp_krishnab,krp-10mbps-ult,2021,1,16,550
krp_krishnakh,krp-15mbps-ult,2021,1,27,650
krp_krishnakv,krp-15mbps-ult,2021,5,25,650
krp_krishnap,krp-10mbps-ult,2021,5,10,550
krp_krishnappa1,krp_512kbps_Midnight,2020,12,1,1650
krp_krishnappa2,krp_512kbps_Midnight,2017,5,21,550
krp_krishnappa3,krp_512kbps_Midnight,2017,5,29,550
krp_krishnarao,krp-10mbps-90gb,2020,12,24,550
krp_krishnareddy,Krp_1Mbps-Night,2021,7,10,850
krp_krishnasai,Krp-512Kbps-Night,2015,9,5,500
krp_krishnaveni,krp-20mbps-uli,2020,12,25,850
krp_kristam,krp-10mbps-150gb,2019,9,11,550
krp_krkrishna,krp-10mbps-90gb,2021,6,10,400
krp_krkumar,krp_512kbps_Midnight,2021,1,1,550
krp_krmanjula,krp-20mbps-ult,2021,8,29,850
krp_krmreddy,krp_512kbps_Midnight,2021,9,4,0
krp_krnaidu,krp-10mbps-ult,2021,1,18,550
krp_krohith,krp-10mbps-ult,2021,7,20,550
krp_kroopesh,krp-10mbps-ult,2019,6,5,550
krp_krp,Krp-20Mbps-UL-M,1970,1,1,0
krp_krpbroadband,Krp-50Mbps-UL-M,1970,1,1,0
krp_krpdemo,Krp-20Mbps-UL-M,1970,1,1,0
krp_krpdemo1,Krp-20Mbps-UL-M,1970,1,1,0
krp_krpdemo2,Krp-10Mbps-UL-M,1970,1,1,0
krp_krplap,Krp-20Mbps-UL-M,1970,1,1,0
krp_krplaphp,krp-100Mbps,1970,1,1,0
krp_krpoffice,Krp-50Mbps-UL-M,1970,1,1,0
krp_krprasad,Krp_1Mbps-Night,2020,12,20,850
krp_krprasad1,Krp-1mbps-Night,2020,12,20,2150
krp_krprasad2,krp-10mbps-ult,2020,12,22,550
krp_krprasad3,krp-5mbps-60gb,2017,4,21,0
krp_krprasad4,krp-20mbps-ult,2020,12,1,850
krp_krproom,Krp-10Mbps-UL-M,1970,1,1,0
krp_krreddy,krp-10mbps-90gb,2020,9,20,550
krp_krrreddy,krp-10mbps-ult,2021,2,22,550
krp_krupadanam,krp-10mbps-ult,2020,12,25,650
krp_krvreddy,krp-10mbps-ult,2020,12,26,550
krp_ksaicharan,Krp-15Mbps-UL-M,1970,1,1,0
krp_ksaikumar,krp-10mbps-ult,2020,12,30,550
krp_ksaisaran,krp-10mbps-ult,2021,5,23,550
krp_ksantosh,krp-10mbps-90gb,2018,12,22,550
krp_ksbabu,krp_1mbps,2021,1,18,650
krp_kscharan,krp-15mbps-ult,2021,7,16,650
krp_ksguptha,krp-1mbps,2021,1,1,550
krp_kshafi,krp-10mbps-ult,2020,11,19,550
krp_kshakuntla,krp-10mbps-ult,2021,10,8,550
krp_ksharief,krp-10mbps-ult,2021,7,15,550
krp_ksharon,krp-15mbps-ult,2021,2,19,650
krp_kshirisha,krp-10mbps-ult,2021,6,19,550
krp_kshiva,krp-10mbps-90gb,2021,1,21,550
krp_kshyam,krp-10mbps-ult,2021,2,20,550
krp_ksivaprasad,krp-20mbps-uli,2021,3,4,850
krp_kskalandar,krp-15mbps-ult,2020,12,14,650
krp_kskeerthi,krp-10mbps-ult,2020,12,29,550
krp_kskumar,krp-1mbps,2019,9,15,550
krp_ksmaheswar,krp-1mbps-night,2019,2,1,850
krp_ksmedicals,krp-10mbps-ult,2021,12,8,550
krp_ksmreddy,krp-10mbps-ult,2021,2,24,550
krp_ksmvkrishna,krp-15mbps-ult,2021,8,10,650
krp_ksnrao,krp-10mbps-ult,2021,7,10,550
krp_ksnreddy,krp-15mbps-ult,2020,12,1,750
krp_ksprasad,krp-10mbps-ult,2021,7,14,550
krp_kspriyanka,krp-10mbps-ult,2021,9,11,550
krp_ksraghava,krp-10mbps-ult,2021,2,11,550
krp_ksraju,krp-10mbps-ult,2021,1,6,550
krp_ksravani,krp-20mbps-ult,2021,4,4,850
krp_ksreecharan,krp-15mbps-ult,2020,12,22,650
krp_ksreekanth,Krp-2Mbps-30GB@1Mbps,2021,3,5,550
krp_ksreeni,krp_512kbps_Midnight,2021,6,1,500
krp_ksreenivas,krp-10mbps-ult,2020,12,26,550
krp_ksreenivasulu,krp-10mbps-ult,2021,6,29,550
krp_ksreenu,krp_512kbps_Midnight,2021,1,25,550
krp_ksrinadha,krp-10mbps-ult,2021,1,4,550
krp_ksrinivas,krp-10mbps-ult,2021,1,1,550
krp_ksrinivasa,krp-10mbps-ult,2020,1,21,550
krp_ksrinivasarao,krp-10mbps-ult,2021,11,15,550
krp_ksrinivasulu,krp-10mbps-ult,2020,12,25,550
krp_ksrnews,krp-10mbps-ult,2020,6,8,1500
krp_ksrreddy,krp-10mbps-90gb,2021,5,19,550
krp_kssarma,krp-10mbps-ult,2021,3,26,550
krp_kssrikanth,krp-10mbps-ult,2021,2,24,550
krp_kstharun,krp-10mbps-ult,2021,1,21,550
krp_ksubbarao,krp-3mbps-60gb,2019,7,13,850
krp_ksudakar,krp-10mbps-ult,2021,1,16,550
krp_ksudeep,krp-15mbps-ult,2020,9,15,650
krp_ksudhakar,krp-512kbps-midnight,2018,7,15,550
krp_ksudheer,krp-10mbps-ult,2021,5,22,550
krp_ksunil,krp-5mbps-60gb,2021,1,1,550
krp_ksuvarna,krp-10mbps-ult,2020,3,8,550
krp_kswaraj,krp_512kbps_Midnight,2021,1,10,650
krp_ktejareddy,krp-15mbps-ult,2021,10,16,650
krp_ktreddy,krp-10mbps-ult,2021,10,12,550
krp_kumarap,krp-10mbps-ult,2021,11,25,550
krp_kumargs,krp-20mbps-ult,2021,5,7,850
krp_kumarp,krp-20mbps-ult,2020,12,24,850
krp_kumarps,krp-20mbps-ult,2021,5,13,850
krp_kumaruday,krp-10mbps-ult,2021,12,4,550
krp_kumbhakarna,krp-10mbps-150gb,2020,4,3,1000
krp_kumboju,krp-10mbps-ult,2021,1,14,550
krp_kunati,krp-10mbps-ult,2021,1,3,550
krp_kuraku,krp_3mbps-60gb,2021,10,7,0
krp_kuraku1,krp_5mbps-60gb,2021,10,12,0
krp_kurakula,krp-10mbps-ult,2021,6,21,550
krp_kurtis,krp-10mbps-ult,2021,1,1,550
krp_kuruvalli,krp-10mbps-ult,2021,6,19,550
krp_kusuma,krp-20mbps-ult,2021,1,3,850
krp_kvarun,krp-10mbps-ult,2021,7,9,550
krp_kvaseem,10mbps-90gb,2020,4,11,550
krp_kvbalaji,krp-10mbps-ult,2020,12,26,550
krp_kvenkat,Krp-15Mbps-UL-M,1970,1,1,0
krp_kvgopal,krp-10mbps-ult,2020,9,17,550
krp_kvijaya,krp-10mbps-ult,2021,11,11,550
krp_kvijaykumar,krp-20mbps-ult,2020,11,29,850
krp_kvinod,krp-10mbps-ult,2020,12,3,550
krp_kviswanatha,krp-10mbps-ult,2021,1,4,550
krp_kvisweswara,krp-10mbps-ult,2021,5,10,550
krp_kvkramudu,krp-10mbps-ult,2021,10,22,550
krp_kvkreddy,krp-15mbps-ult,2021,10,11,650
krp_kvkrishna,krp_4mbps_35gb,2021,1,11,650
krp_kvmadhav,krp_512kbps_Midnight,2021,1,25,0
krp_kvmadhu,krp-20mbps-ult,2020,11,17,850
krp_kvmohan,krp-15mbps-ult,2021,1,10,650
krp_kvnagendra,krp-10mbps-ult,2021,1,15,550
krp_kvnaidu,krp-10mbps-ult,2021,6,2,550
krp_kvnsreddy,krp-10mbps-ult,2021,1,7,550
krp_kvpradeep,krp-10mbps-ult,2021,3,1,550
krp_kvpreddy,krp-10mbps-90gb,2021,1,1,550
krp_kvraghava,krp-3mbps-40gb@250kbps,2021,3,5,550
krp_kvramanamma,krp-10mbps-ult,2021,2,10,550
krp_kvramanareddy,krp-10mbps-ult,2020,9,12,850
krp_kvramaprasad,krp-10mbps-ult,2020,11,7,550
krp_kvramu,krp_512kbps_Midnight,2020,12,27,450
krp_kvramudu,krp-10mbps-ult,2021,1,7,550
krp_kvravi,krp-3mbps-60gb,2021,1,13,0
krp_kvreddy,krp_512kbps_Midnight,2021,8,5,550
krp_kvrsreddy,krp-10mbps-ult,2021,5,2,550
krp_kvsekhar,krp_6mbps-fup,2021,1,9,850
krp_kvskreddy,krp-10mbps-ult,2021,1,8,550
krp_kvslal,krp-10mbps-ult,2021,1,19,550
krp_kvsnrao,krp_512kbps_Midnight,2020,12,12,550
krp_kvsrao,krp-10mbps-ult,2021,8,17,550
krp_kvsreddy,krp-10mbps-120gb,2021,12,25,650
krp_kvssganesh,krp-10mbps-ult,2021,7,15,550
krp_kvsson,krp-6mbps-40gb,2021,7,24,850
krp_kvsson1,krp-15mbps-ult,2021,7,30,650
krp_kvsuday,krp-10mbps-ult,2021,5,13,550
krp_kvvardhan,krp-10mbps-ult,2021,3,1,550
krp_kvvsreddy,krp-15mbps-ult,2021,4,3,650
krp_kysekhar,krp-10mbps-90gb,2020,12,26,550
krp_lagisetty,krp_512kbps_Midnight,2017,7,8,0
krp_lakshmaiah,Krp_1mbps-Night,2020,9,3,0
krp_lakshman,Krp-512Kbps-Night,2017,4,7,500
krp_lakshman1,krp_10mbps-120gb,2021,1,1,2500
krp_lakshman10,krp-10mbps-90gb,2019,3,20,500
krp_lakshman11,krp-10mbps-90gb,2021,1,10,4500
krp_lakshman12,krp-10mbps-90gb,2018,5,1,550
krp_lakshman13,krp-10mbps-90gb,2019,6,1,550
krp_lakshman14,krp-6mbps-ult,2020,4,2,550
krp_lakshman15,krp-6mbps-ult,2020,4,2,550
krp_lakshman16,krp-6mbps-ult,2020,4,2,550
krp_lakshman17,krp-6mbps-ult,2019,7,1,550
krp_lakshman18,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman19,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman2,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman20,krp-10mbps-ult,2020,4,1,1500
krp_lakshman21,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman22,krp-10mbps-ult,2020,4,16,550
krp_lakshman3,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman4,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman5,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman6,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman7,Krp-10Mbps-UL-M,1970,1,1,0
krp_lakshman8,Krp-6Mbps-UL,1970,1,1,0
krp_lakshman9,Krp-10Mbps-UL-M,1970,1,1,0
krp_lakshmannaik,krp_3mbps@40gb,2018,7,5,550
krp_lakshmi1,krp-10mbps-150Gb-2mbps,1970,1,1,0
krp_lakshmi3,krp-10mbps-150Gb-2mbps,1970,1,1,0
krp_lakshmi4,krp-10mbps-150Gb-2mbps,1970,1,1,0
krp_lakshmibalaji,krp_1mbps_night,2015,8,15,0
krp_lakshmidigital,krp-10mbps-ult,2020,8,26,550
krp_lakshminarayana,krp-10mbps-90gb,2020,1,11,550
krp_laksvs,Krp-1mbps-Night,2020,12,24,0
krp_laliswamy,krp_512kbps_Midnight,2021,1,15,650
krp_lalitha,krp_512kbps_Midnight,2016,4,14,300
krp_lashok,krp-10mbps-ult,2020,3,24,550
krp_lassicorner,krp-10mbps-ult,2019,7,1,550
krp_lasyaelactric,krp-20mbps-ult,2019,12,1,550
krp_lathaprinters,krp-10mbps-ult,2021,11,9,550
krp_lathaprinters1,krp-10mbps-ult,2020,12,28,550
krp_lavanya,Krp-10Mbps-UL-M,1970,1,1,0
krp_laxmanndl,krp_512kbps_Midnight,2019,8,13,550
krp_laxmikar,krp-10mbps-ult,2020,4,27,550
krp_laxmisai,Krp-2Mbps-30GB@1Mbps,2021,11,23,0
krp_lcreddy,krp-15mbps-ult,2021,3,1,650
krp_ldhanunjaya,krp-10mbps-ult,2021,6,7,550
krp_ldulce,krp-10mbps-ult,2020,12,8,550
krp_leelavathi,krp-10mbps-ult,2021,2,23,550
krp_lharish,krp-15mbps-ult,2021,2,20,650
krp_lhreddy,krp-10mbps-ult,2021,6,4,550
krp_lifehospital,krp-10mbps-120gb,2021,8,10,650
krp_lifestyle,krp-10mbps-ult,2021,1,19,550
krp_linenclub,krp-10mbps-ult,2021,1,1,650
krp_lingaiah,krp-10mbps-ult,2021,8,7,550
krp_lingamaiah,Krp-1mbps-Night,2020,12,24,550
krp_lingamelias,Krp-10Mbps-UL-M,1970,1,1,0
krp_lingareddy,krp-10mbps-ult,2021,4,9,550
krp_lingesh,Krp_1Mbps-Night,2021,1,19,0
krp_lingeswar,krp-10mbps-120gb,2021,1,4,650
krp_littilestar,krp-10mbps-90gb,2021,9,2,550
krp_ljanardhan,krp-10mbps-ult,2021,2,27,550
krp_lkreddy,krp-20mbps-ult,2021,3,3,850
krp_lkrglobal,krp-10mbps-ult,2021,1,8,2000
krp_lkrglobal1,krp-20mbps-ult,2021,1,16,2000
krp_llnreddy,krp-3mbps-60gb,2020,9,15,550
krp_llnsimha,Krp-1mbps-Night,2020,12,1,550
krp_lmanju,krp-15mbps-ult,2021,1,15,650
krp_lmanohar,krp-10mbps-ult,2020,11,9,550
krp_lmkumar,krp-10mbps-ult,2021,1,10,550
krp_lmohan,krp-10mbps-ult,2021,5,8,550
krp_lnageswarudu,krp-10mbps-ult,2020,12,19,550
krp_lnarayana,krp_512kbps_Midnight,2021,1,1,650
krp_lokesh,krp_512kbps_Midnight,2020,12,7,850
krp_lokeshb,krp-15mbps-ult,2021,9,4,650
krp_lokeswar,krp-10mbps-ult,2020,7,14,850
krp_lokhnath,Krp-6Mbps-UL,2019,12,9,550
krp_lokhnath1,Krp-6Mbps-UL,2019,12,9,550
krp_lotsys,KRP-1mbps-night,2021,1,1,1500
krp_lotus,krp-20mbps-fup,2021,1,15,1850
krp_lotus1,0,2021,1,6,550
krp_lotusdefence,krp-20mbps-ult,2020,3,5,550
krp_lotushostel,krp-10mbps-ult,2020,4,10,550
krp_lpandu,krp_3mbps-30gb,2021,1,19,550
krp_lrscomputers,krp-10mbps-ult,2020,4,12,550
krp_lrsreddy,krp_1mbps_night,2020,12,1,550
krp_lsathish,Krp-15Mbps-UL-M,1970,1,1,0
krp_lshashank,krp-10mbps-ult,2021,11,4,550
krp_lsreddy,10mbps-90gb,2021,10,22,550
krp_lsrinivas,krp-20mbps-ult,2021,10,24,850
krp_lsrreddy,krp-10mbps-ult,2021,1,19,550
krp_lssudhakar,krp-10mbps-ult,2020,2,3,550
krp_lssundhar,krp-768kbps,2021,2,8,0
krp_lsudhakar,krp-10mbps-ult,2021,7,4,550
krp_luckyboutique,krp-10mbps-ult,2021,7,27,550
krp_lvdallmill,krp-10mbps-ult,2020,12,29,550
krp_lvikram,krp-20mbps-ult,2020,7,3,850
